messages,label,sentiment_label
حاجی تو خیلی خوبی 😂,2020,Positive
‏استاد اومده سرکلاس میگه خودتون فکر کنین که چجوری امتحان پایان ترمو برگزار کنیم که کسی تقلب نکنه و اعتماد بینمون حفظ شه، اینام چهارتا کامپیوتر و کلاس آنلاین دیدن جوگیر شدن باز، ژاپنه مگه؟,2020,Neutral
"میخواست از خودش فیلم بگیره روباهه موبایلش برداشت و د برو که رفتیم 
فقط صدای نفس زدناش موقع دویدن 😂",2020,Positive
"‏ولی من مطمئنم اگه فردوسی جای مور گفته بود ""میازار سوسکی که دانه کش است/که جان دارد و جان شیرین خوش است"" الان جای سوسکا مورچه ها رو می کشتیم سوسکا هم آزادانه میرفتن و میومدن :)",2020,Positive
"هر بار میبینم یکی تو  چت مینویسه slm chtri یاد این کلیپ میفتم😂😂😂
عالیه ",2020,Positive
اون آقایی که ویدیو فرستادی شبکه منوتو که 700 گرم قند و 10 تا تخم مرغ خریدیم 27000 تومن شده!  میخواستم بهت بگم اینا خونه پرش میشه 14000 تومن.  پسرت وینستون لایت میکشه! 😂😂,2020,Positive
"‏ای خداوند اکنون که سراسر این کره خاکی
نام قدوس تو را صدا می زنیم
ما را از دردهایمان نجات ده
ماهم کنارشون دعا میکنیم 
ببینید قشنگ و جالبه",2020,Neutral
‏نشسته بودم دیدم بابام برام چایی آورد، اشک تو چشمام جمع شد خواستم بغلش کنم بگم نوکرتم مرد...که دیدم مامانم بهش گفت یک چایی هم برای من بریز، بابام گفت: اینا چاییش آشغاله مال دیشبه، بذار برات چایی تازه دم میارم,2020,Neutral
چند تا نصحیت خوب از مهران مدیری در این روزهای کرونایی,2020,Neutral
"‏تا الان درگیر تنظیم خوابمون بودیم
از ۱۲ روز دیگه سحری و افطارم باید اضافه کنیم به صبحونه و نهار و شاممون؛ اونو چجوری تنظیم کنیم 🤦‍♂️",2020,Neutral
"‏ما چرا سه هفته خودمونو تو خونه حبس کردیم...😐
بیماری متوقف نشده هیچ سیر نزولی هم نداشته, از امروز هم باید بریم سر کار, مشکل فقط اون دوهفته عید بود...؟",2020,Neutral
🔺ممنوعیت ورود پلاک‌های غیربومی به شهرها تا آخر فروردین/ جریمه ۵۰۰هزارتومانی ۴۰هزار خودرو,2020,Neutral
‏بدبختی بزرگتر کرونا این بود که در کل گروههای فامیلی و دوستان هر روز ده مدل عکس غذا و شیرینی و نون میذارن و هی باید بگی به به ، چه خوبه نوش جان و هی نون پنیرت رو سق بزنی :))))),2020,Neutral
انقدی که من از دیدن این صحنه تو بچگی ناراحت شدم از هیچی تو واقعیت  ناراحت نشدم,2020,Neutral
"‏من نمیفهمم چجوری یسریا از قیافشون انقد راضین ک عکسشونو میزارن بکگراند گوشی!
من خودم انقد با ریخت خودم حال نمیکنم ک رو آینه خونمونم عکس دیوید بکامو چسبوندم..",2020,Neutral
🔴محققان چینی: انتقال کرونا با گرم شدن هوا متوقف نمی‌شود,2020,Neutral
"‏تو جمع آب دهن شوهر خالم پرید گلوش دوتا سرفه کرد همه وحشت کردن
بنده خدا هول شد اشتباهی گفت آب گلوم بود بابا، بعد که متوجه اشتباه لفظیش شد یهو خواست بخنده اشتباهی عطسه کرد بعدش گوزید
یهو داداش کوچیکم داد زد عمو اسکرین شات گرفت، جمع پوکید..",2020,Neutral
🔴نظر جدید محققان چینی: کروناویروس از فاصله 3.9 متری از فرد مبتلا به سایرین منتقل می‌شود.,2020,Neutral
۹ هفته پایانی بدون حضور تماشاگر برگزار می‌شود,2020,Neutral
‏یک سالِ تمام، با مشقت تمام و چاقو و ناخن، روکش نایلونی روی قرص‌های ماشین ظرف‌شویی رو می‌کندم و به سازنده‌هاش فحاشی می‌کردم که چرا اینقدر سخت طراحی کردند، تا اینکه یه شب زنم دید، گفت اون قرص رو با همون روکش نایلونی باید بذاری تو ماشین.,2020,Neutral
"عروسیشون به خاطر این ویروس بی‌ناموس کنسل شده
وقتی برای گرفتن عکس میان بیرون سورپرایز میشن با عبور مهمونا و تبریک بوقی-بادکنکی
هیچی دیگه  گفتم وسط هجوم خبرهای چرک ، یادمون نره تاریکی همیشگی نیست .
عشق کار مهم انسان روی زمینه ..ｼ💙",2020,Positive
"شناسایی ۱۸۳۷ بیمار جدید مبتلا به کووید۱۹ در کشور
🔸از دیروز تا امروز ۲۳ فروردین ۱۳۹۹ و بر اساس معیارهای قطعی تشخیصی ۱۸۳۷ بیمار جدید مبتلا به کووید۱۹ در کشور شناسایی شد
🔸با در نظر گرفتن موارد جدید، مجموع بیماران کووید۱۹ در کشور به ۷۰۰۲۹ نفر رسید
🔸متاسفانه در طول ۲۴ ساعت گذشته، ۱۲۵ بیمار کووید۱۹ جان خود را از دست دادند
🔸تا کنون ۴۳۵۷ نفر از بیماران، جان باخته و دیگر در بین ما نیستند
🔸خوشبختانه روند بهبود یافتگان سرعت بالایی گرفته و تا کنون ۴۱۹۴۷ نفر از بیماران، بهبود یافته و ترخیص شده اند
🔸 ۳۹۸۷ نفر از بیماران مبتلا به کووید۱۹ در وضعیت شدید این بیماری تحت مراقبت قرار دارند
🔸تا کنون ۲۵۱ هزار و ۷۰۳ آزمایش تشخیص کووید۱۹ در کشور انجام شده است",2020,Positive
"‏کافیه با خونوادت بحثت بشه
تمام برنامه های تلویزیون در مورد احترام به والدینه
حتی میزنی راز بقا میگه بچه کفتارها احترام ویژه ای به پدر و مادر خود میگذارند و حتی پاهایشان را جلوی ان ها دراز نمیکنند",2020,Neutral
اولین عروسی بعد از قرنطینه😂,2020,Positive
"‏سال ۱۳۹۸ :
کلاس چندمی عمو!؟
کلاس پنجم
کلاس چندی عمو!؟
کلاس پنجم :))))))))))))
》gol pesar《",2020,Neutral
🔴کشف داروی گیاهی درمان کرونا توسط ماداگاسکار ,2020,Neutral
پسر بچه 15 ساله اهل قبیله یانومامی در قعر جنگل‌های آمازون بر اثر ابتلا به کروناویروس جان سپرد.,2020,Neutral
سندرم چتری چیست ؟ به سندرمی که ۹۰ درصد دختران به آن گرفتار شده و موهای خود را چتری زده با آنکه میدانند شبیه میمون میشوند و پس از کوتاهی نادم و پشیمان میگردند.,2020,Neutral
ژست عكساي من تو گالري 🤣,2020,Positive
کلوز فرند کردی که سخن بزرگان بذاری ؟ داداش اونو که رو در توالت عمومی ها هم نوشتن,2020,Neutral
"قدیما دختره نامه می نوشت برا پسره،
جواب پسره هم سه ماه بعد به دستش میرسید کلی خر کیف میشد 
حالا دختره بهت پیام میده یه دیقه میری
دستشویی و میای میبینی نوشته انگار سرت شلوغه ، اوکی بای 😐",2020,Neutral
‏یعنی یک نفرشون حواسش نبود زمینش اون طرفه؟ یعنی یکی قاطی کرد بقیه همشون قاطی کردن؟=)))),2020,Neutral
من واقعا نمی دونم مامانا چجوری بحث  رو از لیوانای کثیفی که تو اتاقمون  مونده به اخلاقامون که به خانواده ی بابامون رفته می کشونن..,2020,Neutral
"ولی بهم نخوردن خیلی از روابط تو ایران مدیون نت و فیلترشکن است!
اینطوری که هر وقت طرف شاکی شد که چرا غیبت زد و جواب ندادی، بهش میگه:
گه تو این نت که هی قطع میشه!
این فیلترشکن لعنتی بازم از کار افتاد!",2020,Neutral
"‏سلنا گومز واسه اینکه با قرنطینه راحتتر کنار بیاد یه عمارت ۴/۹ میلیون دلاری خرید.
ما هم واسه اینکه راحتتر با قرنطینه کنار بیایم رفتیم نیم کیلو تخمه خریدیم.",2020,Neutral
"اینم از آموزش مجازی 
منتظر بودم بگه ضایعات خریداریممممم
فقط اونجا که میگه آهههههه 😂",2020,Positive
اومدن تو‌ اتوبان مدرس یه قدمی بزنن و برن.، فاصله اجتماعی هم تا حدودی رعایت کردن.,2020,Neutral
‏داییم بخاطر کرونا بیرون نمیره و کارای بیرونشو تو خونه انجام میده، مثلا امروز با موتور اومد تو خونمون گوشیمو زد رفت تو اتاق,2020,Neutral
"‏یه بنده خدایی که از زنش طلاق گرفته بود تعریف میکرد یه شب که رفتم خونه دیدم خانومم داره تو آشپزخونه ظرف میشوره. رفتم از پشت بغلش کردم، چند دقیقه حرف زدیم و اون ناز کرد و بالاخره رفتیم تو اتاق.
از فرداش هر ساعتی از شب که میرفتم خونه میدیدم داره ظرف میشوره.",2020,Neutral
با دقت و تا اخر ببینید ,2020,Neutral
‏مادرم تو اتاق بود یهو داد زد این چیه تو کشوت؟ اونورو نگاه کردم دیدم بابام و داداشم دارن رقص تابوت میرن,2020,Neutral
"‏چند روزه بدجور سرما خوردم
امروز همسرم گفت عزیزم امروز نمیخواد بری سرکار،منم نرفتم
هیچی دیگه از صب ساعت ۶ دارم کابینت ها رو دستمال الکلی میکشم
بعدشم باید دیوارای آشپزخونه رو با وایتکس تمیز کنم
الانم داره فرشها رو جمع میکنه که تا هوا تاریک نشده برم پشت بوم خونه بشورم",2020,Neutral
وزیر بهداشت: طرح ترافیک در تهران و کلان شهرها تا اطلاع ثانوی اجراء نمی‌شود، مردم می‌توانند با وسایل نقلیه شخصی تردد کنند,2020,Neutral
یعنی عالی بود!😂,2020,Positive
"‏سیگار +انرژی زا=سرطان ریه
سیگار+قهوه = سرطان ریه
سیگار+چای= سرطان ریه
سیگار+آب میوه= سرطان ریه
سیگار+نسکافه=سرطان ریه
سیگار+آب=سرطان ریه
حاجی این نوشیدنیا چشونه؟!",2020,Neutral
ماه دوم قرنطینه تو خارج😂😂,2020,Positive
‏تنها کسی که میتونه یخورده حال خدا رو بعد از آفرینش هستی و سپردنش دست انسان درک کنه، سازنده GTAعه. فک کن چن سال میشینی ایده‌پردازی میکنی، بازی میسازی، براش مراحل مختلف طراحی میکنی، بعد یارو همه اینا رو ول میکنه میره مسافرکشی,2020,Neutral
اولین روز بعد از تموم شدن قرنطینه😁,2020,Positive
"‏انقدر بعضی از رفیقام رو ندیدم که فکر کنم وقتی ببینیم همو دوباره همه‌چی از اول.
مودب و‌ تعارف و ارادت و احترام پی‌درپی
",2020,Neutral
‏حالا اگه مدارس و دانشگاه‌ها باز بودن، به جای ۲۳ فروردین، نهایت عصر شانزدهم فروردین بود!,2020,Neutral
من نمیدونم چه اصراریه که تو ایران همه جنساشون رو با شعر و ترانه تبلیغ میکنن،مگه به سهراب سپهری میخوای روغن و سس بفروشی؟,2020,Neutral
من کم حافظه نیستم فقط محدوده اهمیت دادنم کوچیکه چیزی هم که اهمیت ندم یادم نمیمونه.,2020,Neutral
,2020,Not Available
شاید یه روز بتونم مخ بیل گیتسو بزنم که نصف پولاشو بده بهم ولی هیچوقت نمیتونم فامیلامو قانع کنم که با ادکردن من تو گروها کسی بهشون نت و ایفون و پول نمیده,2020,Neutral
"به نظرم كرونا ساخته ى دست تپلاس
انقد گفتن خدايا اگه مارو لاغر نميكنى دوستامون رو چاق كن كه بزودى يه جامعه ى گرد و قلمبه خواهيم داشت =)",2020,Positive
"😂😂این انیمیشن خداست😂😂😂هویج و سیب زمینی دختر بلند میکنن🤣🤣🤣
*از کانال ",2020,Positive
سندروم دست بیقرار فقط اونجا که ناخواسته بهش پیام میدی,2020,Neutral
‏سکوت مرگبار 'شهری که هرگز نمی‌خواد',2020,Neutral
بابام همیشه میگه به دخترت اونقدی پول بده که واسه پول نره با کسی، به پسرت اونقدی پول بده که واسه پول نرن سراغش.,2020,Neutral
اولین کاری که بعد قرنطینه می‌کنم اینه که میرم ببرون تا وقتی بابام زنگ نزنه بگه «پدسگ کدوم گوری هستی؟» برنمی‌گردم,2020,Neutral
"‏شبکه اموزش یکیو اورده واسه اموزش کوتاهی موی مردانه
فکر کن از فردا کبری خانوم میاد، اموزش بند انداختن با شست پا رو یاد میده =)))",2020,Neutral
‏هر دختر ایرانی تازه ازدواج کرده ی خانه دار =یک بلاگر اینستاگرامی در آرزوی پول پارو کردن,2020,Neutral
بریم لب دریا,2020,Neutral
"‏از ترسناک ترین جملات جهان میتونم به ""سلام خوبی؟"" آشنای قدیمی وقتی خبرش رسیده که عضو نتوورک شده ,اشاره کنم",2020,Neutral
‏فکر کنم طرح فاصله گذاری اجتماعی تو ایران اینجوریه که مردم تو مترو و جاهای عمومی فقط تو چشمای هم نگاه نمیکنن وگرنه بقیه چیزا کمافی السابق ادامه داره,2020,Neutral
"‏ولی اگه میتونی کنار شخصی ، کاملا بدون پرده و صریح ، همون چیزی که هستی باشی ، قدرشو بدون 
خیلی نایابه
آدم ها به ماسک معتادن",2020,Neutral
"‏عصبی میشیم چاق میشیم، خوشحال باشیم چاق میشیم، تو قرنطینه چاق میشیم
چه قدر من از اینایی که هر کاری میکنن چاق نمیشن بدم میاد🤦🏻‍♂️",2020,Neutral
‏نیم‌کیلو چاقاله بادوم خریدم، امیدوارم سال ۹۹ یجوری پیش نره که این لاکچری ترین خرید سالم بشه.,2020,Neutral
"حریرچی معاون کل وزارت بهداشت:
 اگر واکسن و داروی ویروس پیدا نشود و یا ویروس کرونا مانند ویروس سارس خود به خود ازبین نرود، باید به زندگی مسالمت آمیز با این ویروس عادت کنیم",2020,Neutral
قرنطینه کله گنجشکی چیست؟,2020,Neutral
‏بابام دو سه روزه دوباره داره میره سرکار، تا میاد خونه یه گوشه نگاهی به من میکنه میگه: یارانه ت چهلو پنج تومنه ولی تو اندازه چهارمیلیونو پونصد واسه من خرج برمیداری انگل,2020,Neutral
چرا زن ها ، بیش تر از مردها عمر می کنند در این کلیپ ! 😂,2020,Positive
‏بعد از کرونا یه شبم که هوا خوب بود بالشت و پتو می‌برم رو چمنای اون قسمت از مدرس که می‌پیچی تو حقانی و یه باد خنکی همیشه میاد دراز می‌کشم و تا پاسی از شب آسمونو تماشا می‌کنم.,2020,Neutral
"‏بيشترين خسارتِ اين قرنطينه رو دانشجوهاى دانشگاه آزاد دارن ميدن.
فكر كنم هم n ميليون شهريه بريزى، هم نتونى درست حسابى درس ياد بگيرى، هم پول نت بدى، هم به سيستم وصل نشى هم نتونی دخترای کلاسو دید بزنی",2020,Neutral
‏گور دسته جمعی مشکلش اینه نکیر و منکر جلو جمع سوال میپرسن آدم هول میشه,2020,Neutral
=)))))))))),2020,Neutral
‏به دوست دختر سابقم پیام دادم گفتم میدونستی دیگه برام مهم نیستی؟ گفت آره میدونم ولی توام سعی کن هر‌ روز این پیامو برام نفرستی,2020,Neutral
"همسایه بالاییمون بعد دو ماه ماموریت اومده بود خونه دیشب ساعتای ۲ اومد زنگ خونرو زد برگشت گفت اقا سلام حالت چطوره؟ لیدوکایین دارید من دندون زنم درد میکنه، گفتم اره و بهش دادم برد.
طفلک زنش مثل این که خیلی دندونش درد میکرد تا ۵ صبح داشت ناله میکرد",2020,Neutral
من از الان غصه اینو دارم که زولبیا بامیه رو چجوری ضدعفونی کنم😑,2020,Neutral
این چند وقت که کمتر گفتیم مرگ بر آمریکا تعداد مرگ و میرشون بیشتر شده,2020,Neutral
این اولین ماه رمضونیه که هم می‌شه روزه گرفت هم الکل مصرف کرد.,2020,Neutral
اینم چالش رقص تابوت تقدیم به محمدحسین میثاقی عزیز و پاچه‌مال ❤️🌹 ,2020,Neutral
"کاپ قائدگی چیه دیگه؟
نکنه هر ماه به هرکی که بهتر پریود بشه جام میدن؟؟",2020,Neutral
من از همه بیشتر دلم واسه ممدرضا گلزار میسوزه. بیچاره گفت من تایمای بیکاری ذکر میگم. الان فکر کن همش بیکاره. دهنش سرویس شده انقدر ذکر گفته,2020,Neutral
افشاگری کفاشیان روی خط زنده رادیو: ما به فیفا دروغ گفتیم!,2020,Neutral
"🔴فوری
از امروز هیچ ممنوعیتی در تردد میان شهرهای یک استان، وجود نخواهد داشت
تردد بین استان‌ها از ۱اردیبهشت‌ماه آزاد خواهد شد",2020,Neutral
هوا به حدی خوب شده که با زبون بی زبونی داره میگه اصن چون میدونم نمیتونید بیاید بیرون انقدر خوبم.,2020,Neutral
توی اخبار گفت خانوما کمتر کرونا میگیرن!,2020,Neutral
به حرفهای 2 سال پیش خودم که نگاه میکنم خیلیاش به نظرم پرت و پلا میان. احتمالا 2 سال دیگه خیلی از حرفهای الانم به نظر خودم پرت و پلا بیاد. پس ناراحت نمیشم اگر کسی الان بهم گفت پرت و پلا میگی,2020,Neutral
‏آرایشگرم سلمونی مجازی گذاشته‌بود نوبت من شد چندتا اموجی عن گذاشت و گفت نفر بعد,2020,Neutral
وزارت بهداشت: تعطیلی مشاغل پرخطر تا اطلاع بعدی ادامه دارد,2020,Neutral
پشمام 😂😂😂😂😂😂,2020,Positive
تا آخر ماه آرایشگاها باز نشن متاسفانه ۹۵ درصد پلنگای ایران از بین میرن,2020,Neutral
"خودروهای فاقد معاینه فنی تا ۱۵ اردیبهشت جریمه نمی‌شوند
 دوربین های راهنمایی و رانندگی در سطح شهر همچون گذشته موارد را ثبت می‌کنند، اما در شرایط فعلی، خودروهای فاقد معاینه فنی تا ۱۵ اردیبهشت اعمال قانون و جریمه نخواهند شد.",2020,Neutral
"چند وقتیه گیر داده بیا شام بریم بیرون
هی بهش میگم من با زن متاهل بیرون نمیرم
حالا چون زن خودمه دلیل نمیشه رو عقایدم پا بزارم",2020,Neutral
"مجموع متلایان کووید۱۹ در کشور به ۷۱۶۸۶ نفر رسید
🔰از دیروز تا امروز ۲۴ فروردین ۱۳۹۹ و بر اساس معیارهای قطعی تشخیصی ۱۶۵۷ بیمار جدید مبتلا به کووید۱۹ در کشور شناسایی شد
🔰با در نظر گرفتن موارد جدید، مجموع بیماران کووید۱۹ در کشور به ۷۱۶۸۶ نفر رسید
🔰متاسفانه در طول ۲۴ ساعت گذشته، ۱۱۷ بیمار کووید۱۹ جان خود را از دست دادند
🔰تا کنون ۴۴۷۴ نفر از بیماران، جان باخته و دیگر در بین ما نیستند
🔰خوشبختانه روند بهبود یافتگان سرعت بالایی گرفته و تا کنون ۴۳۸۹۴ نفر از بیماران، بهبود یافته و ترخیص شده اند
🔰 ۳۹۳۰ نفر از بیماران مبتلا به کووید۱۹ در وضعیت شدید این بیماری تحت مراقبت قرار دارند
🔰تا کنون ۲۶۳ هزار و ۳۸۸ آزمایش تشخیص کووید۱۹ در کشور انجام شده است",2020,Neutral
"کشف هفته چهارم قرنطینه 
چون که اگه افقی بود،موقع بالا رفتن از پله ها صدای کف زدن میومد...👏👏",2020,Neutral
وقتی هوس شنا کردی و استخرا هم تعطیلن,2020,Neutral
سخت ترین کار بعد معدن اینه که وقتی دستکش میکنی دستت و از خونه میری بیرون صورتت رو نخارونی,2020,Neutral
"پسره دور بازوش از انگشت کوچیکه من لاغر تره بعد استوری زده: در قلمرویی که حکومت میکنم ملکه تا ابد تویی
سلطان یکم جم تر بشین ماهم جا بشیم",2020,Neutral
‏جملهٔ مورد علاقه اینایی که دوست دارن آیفون داشته باشن ولی پولش رو ندارن «اپل پول برندش رو میخوره» هستش‌.,2020,Neutral
"‏اخراج دانش آموز از گروه کلاس به دلیل بی نظمی و ارسال مطالب غیر مرتبط،
و احضار اولیا به پی وی مدیر مدرسه!",2020,Neutral
وقتی به تختی که بابات تعمیر کرده اطمینان میکنی,2020,Neutral
‏تو كل كره زمين اگه از يه خانم سنش رو بپرسى انقدرى سخت و بده كه از يه آقا درآمد يه ماهش رو بپرسى.🤐,2020,Neutral
یه عده مریض =)))))),2020,Neutral
‏بعضی جاها میری مهمونی انگار مهندسی چینش میوه دارن موز هارو یه جوری میچینن زیر که اگر یکی رو بکشی بیرون کل سازه فرو میریزه شرفت میره,2020,Neutral
‏بوریس جانسون، نخست وزیر بریتانیا که به کرونا مبتلا شده بود، از بیمارستان مرخص شد,2020,Neutral
"‏كاش ميشد برم يه جايى تو درايو ""C"" ، روىِ  خودم رايت كليك كنم ، هيدِن بشم ،
شايد براتون سوال شده چرا درايو ""C"" ، بايد بگم كه ""D"" جا نداشت",2020,Neutral
‏همه دخترا قبل اینکه خواستگار داشته باشن میگن هيچوقت ازدواج نمیکنم,2020,Neutral
:)))),2020,Neutral
احتمال بسته شدن مرزهای شینگن تا سپتامبر به دلیل شیوع کرونا,2020,Neutral
‏اگه میخواین بچه بیارین که بعدا ازش توقع داشته باشین ازتون نگهداری کنه یا عصای دستتون بشه بچه‌دار نشین ریدم تو طرز تفکرتون!,2020,Neutral
و باز هم طارمى:))))),2020,Neutral
‏یه میکرو ارگانیسم میشه مُخَمِر، با این همه خاصیت و زیبایی، یکیشم میشه ویروس کرونا، خاک بر سرت.,2020,Neutral
‏من به خاطر پدر و مادرم همه جوره رعایت میکنم بعد بابام بعدازظهر ها با یه فلاسک چای میره دم در پیش رفیقاش.,2020,Neutral
ویروسی که یه ایرانی رو نکشه قطعا نمیتونه اونو تو خونه هم نگه داره....,2020,Neutral
"مادر من درحوزه آدرس دهی اشیا داخل خونه وارد مرحله بعدی شد. ""درو باز کن میبینیش"". در چی آخه مادر جان؟ کمد؟ کابینت؟ کشو؟ یخچال؟ گاز؟",2020,Neutral
"یه پیشنهاد برا فرهنگستان زبان پارسی دارم
میگم که این همه کلمات داریم که دنبالش اِستان دارن مثلاً 
فرهنگستان تاجیکستان ارمنستان ترکمنستان و....
پیشنهاد میکنم زین پس به جای کلمهٔ بیگانهٔ آمریکا از کلمهٔ بومیِ «استکبارِستان» و به جای کلمهٔ انگلیس از کلمهٔ «استعمارستان» استفاده کنیم",2020,Neutral
جشن فارغ التحصیلی مجازی به کمک روبات‌ها در ژاپن ‌😄,2020,Positive
واقعا اگه دانشگاه قبل ارایشگاه بخواد باز بشه حذف ترم میکنم,2020,Neutral
قرنطینه ثابت کرد حتی اگه خونه بمونی و جاییم نری باز پولات تموم میشه,2020,Neutral
"کدام بدتر بود و هست؟
زلزله
سیل
طاعون
وبا
تیفوس
کرونا
کلاس‌های آنلاین و مجازی آموزش و پرورش!",2020,Neutral
من خیلی از پل ها رو از عمد خراب کردم که ی وقت خدایی نکرده دوباره پام باز نشه پیش بعضیا :),2020,Positive
:))))) ,2020,Neutral
امارات ازدواج اینترنتی راه اندازی کرده خداروشکر ماهم با این سرعت اینترنتمون داریم حاملگی اینترنتیو تجربه میکنیم,2020,Neutral
علاوه بر مصرف آب که در زمان کرونا چند برابر شد مصرف آرد هم چندین برابر شد ازبس نون پختین خودکفاها,2020,Neutral
نحوه تخم‌گذاری حلزون ,2020,Neutral
"یه بار واسه یه شرکت رزومه دادم توش نوشتم دانشجوی انصرافی آکسفورد.
زنگ زد گفت واقعا تو آکسفورد درس میخوندید.گفتم نه میخواسم برم اونجا درس بخونم دیدم هم پول میخواد و هم معدل بالا  هم باید زبان بلد باشی کلا منصرف شدم.",2020,Neutral
لغو امتحانات سراسری برای پایه ششمی‌ها,2020,Neutral
قرنطینه فقط این😂,2020,Positive
حالا برنامه میکنیم حتما،  تبدیل شده به  ایشالله بعد از کرونا در هردو حالت زمان دیدار معلوم نیست فقط برای اینه که طرف‌ بکش بیرون ازت.,2020,Neutral
طرح فاصله اجتماعی تو ایران معنی نداره همین که همدیگرو تو مترو و اتوبوس انگشت نکنن، یعنی یه قدم رو به جلو,2020,Neutral
کرونا اولین ضربشو به خانواده ما زد. کفشمو که بدلیل اینکه مبادا آلوده باشه دمِ درِ واحد گذاشته بودم رو دزدیدن.,2020,Neutral
سیدمجید، با این اجراش اِمینم رو زیر سوال برد 😂,2020,Positive
کرونا از ماه رمضونم بدتره، ماه رمضون بعد اذون لاقل میشد یه کارایی کرد.,2020,Neutral
"‏فاصله ی طبقاتی یعنی بالش های شما از لباسای من قشنگتره
‎
× شانتاژگر ×
",2020,Neutral
بچه ها تو ووهان چین امروز با حفظ فاصله از هم رفتن سر کلاس های مدرسه,2020,Neutral
"خلاصه ی کلاس های مجازی :
یا تصویر هست ، صدا نیست
یا هم تصویر هست هم صدا ولی استاد نیست
و یا اینکه صدا و تصویر و استاد هستند ولی من نیستم",2020,Neutral
تو تلویزیون یه یخچال تبلیغ کردن رفتیم خریدیمش وقتی درشو باز کردیم اون میوه و غذاهای توی تبلیغ توش نبود، مملکت بخور بخوره,2020,Neutral
"انقدر توي اين قرنطينه دوست دخترمو نديدم كه فكر كنم بعدش از اول بايد مخشو بزنم!
اميدوارم دوباره بهم پا بده.",2020,Neutral
وقتی همسایه دادو بیداد میکنه‌ میخوای ببینی چه خبره ؟😂 ,2020,Positive
"یه بار پام خورد به در، افتادم و داد زدم
مامانم اومد ببینه چی شده، چشامو بستم
اونم فک کرد بیهوش شدم و جیغ زد و اینا
بعد که بلند شدم و خندیدم، مامانم چون مهربونه واسم دعا میکرد همش
مضمون دعاهاش این بود که امیدواره زودتر برم پیش خدا",2020,Neutral
🔴🎥 ,2020,Neutral
"گزینه با دندون باز کردن بسته هارو از دست دادیم
لعنت بهت کرونا",2020,Neutral
سر کلاس آنلاین یکی مداد میخواد 😂,2020,Positive
ال۹۰ حتی از دختری که رفته آرایشگاه موهاشو رنگ بذاره ولی آرایشگر موهاشو سوزونده و الان گریه کرده ریمل چشمش ریخته رو صورتش هم زشت‌تره,2020,Neutral
بابام ریش تراشو ورداشت رفت تو‌ حموم گفتم ایول میخواد کچل کنه با ذوق و‌ شوق ۲۰ دقیقه منتظر موندم اومد بیرون گفتم چی شد نزدی چرا؟ گفت چرا زدم میخوای ببینی؟ و‌ من واقعا نمیخواستم ببینم,2020,Neutral
عرق سگی یه بدی داره نمیشه با بطری‌هاش کلکسیون درست کرد، خیلی ستمه تو خونه چندتا بطری آب معدنی و نوشابه خالی کنار هم بذاری,2020,Neutral
ترکیبی انفجاری از ظرافت و خونسردی.,2020,Neutral
دفعه اولی که لیدوکائین می‌خواستم بگیرم رفتم گفتم یه اسپری لیدوکائین برا دندون میخوام گفت داداش ما کاری نداریم واسه چی میخوای,2020,Neutral
"وزیر نیرو گفته مصرف آب زیاد شده
آب کمتر مصرف کنید!
دستمونو بشوریم وزیر نیرو ناراحت میشه
نشوریم وزیر بهداشت ناراحت میشه😐",2020,Neutral
یکم عشق کنیم تو این قرنطینگی با آهنگ مازنی ,2020,Neutral
از اخلاق سگی فقط پاچه گرفتنش معروف شده، وگرنه آدمای با معرفت هم اخلاقشون سگیه,2020,Neutral
"هم به دانشگاه پول دادیم و پولمونو پس نمیده همم باید هفت صبح و کله ی سحر پاشیم بشینیم سر کلاس مجازی .. !
این چه وضشه 
ای بابا",2020,Neutral
"سازمان بهداشت جهانی طی اطلاعیه ای مهم در مورد اثر قرنطینه بر مردم در خانه اعلام کرد:
 کرونا ویروس چی کرده همه رو دیوونه کرده.",2020,Neutral
با توجه به اینکه شایع‌ترین راه انتقال ویروس از طریق دسته، گر دست فتاده‌ای بگیری، مُردی.,2020,Neutral
تو خیابون ماشین یکی خراب شد راننده ماشین پشت سری داد زد گفت گاریچی چرا نمیری؟ گفت نمیدونم والا بیا از بابات که این جلو بستمش بپرس :))))),2020,Neutral
"برای یه کرد هنگام پخش موزیک شاد کردی
حرکت شانه ها غیر ارادی تر از ضربان قلبه:)",2020,Neutral
انقدر از چینی‌ها تنفر پیدا کردم که الان فقط تو ملامین غذا می‌خورم.,2020,Neutral
مردم بیشتر به شستن دست توجه دارند ولی یک راه اصلی ورود ویروس کرونا به بدن را نادیده می‌گیرند!,2020,Neutral
یعنی خوشبخت ترین موجود دنیا لاکپشته تا با خانواده به مشکل میخوره جمع میکنه میره تو خونه زندگی خودش,2020,Neutral
برادرزاده‌مو بردیم واسه ختنه، پرستاره انقدر خوشگل بود که همه دادیم یه دور دیگه واسمون نوک گیری کنه😂😂😂,2020,Positive
"خبرنگار بی بی سی
گزارش از سوزاندن و انهدام ۸/۵ تن مواد مخدر :))))))",2020,Neutral
‏ببخشید این ساشا کیه که هی میگین صبحا نیست,2020,Neutral
‏این حرکت که از کنار خیابون محلول ضدعفونی کننده رو مثل گلاب به یه طرف ماشین‌های عبوری میپاشن اگه کار درستیه، بگید ما هم فقط یه دستمون رو بشوریم,2020,Neutral
